Search_and_address,old_search,old_addr,search,addr,city_state,full,Quantity,Publication,Month,Day,Year,Edition,lon,lat,geoAddress
1018_East_43RD_@1018_E_43RD_ST@.html,1018_East_43RD_,1018_E_43RD_ST,1018 East 43RD ,1018 E 43RD ST,"Chicago, IL","1018 E 43RD ST, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.6008668","41.817066","1018 e 43rd st, chicago, il 60653, usa"
64_East_MADISON_@64_E_MADISON_ST@.html,64_East_MADISON_,64_E_MADISON_ST,64 East MADISON ,64 E MADISON ST,"Chicago, IL","64 E MADISON ST, Chicago, IL","1", Cap and Gown,,,"1920", Vol. 25,"-87.62556","41.8821946","64 e madison st, chicago, il 60602, usa"
27_E._MONROE_@27_E_MONROE_ST@.html,27_E._MONROE_,27_E_MONROE_ST,27 E. MONROE ,27 E MONROE ST,"Chicago, IL","27 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6267365","41.8806034","27 e monroe st, chicago, il 60603, usa"
78_East_JACKSON_@78_E_JACKSON_BLVD@.html,78_East_JACKSON_,78_E_JACKSON_BLVD,78 East JACKSON ,78 E JACKSON BLVD,"Chicago, IL","78 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1921", Vol. 26,"-87.6249521","41.8785297","78 e jackson blvd, chicago, il 60604, usa"
78_East_JACKSON_@78_E_JACKSON_BLVD@.html,78_East_JACKSON_,78_E_JACKSON_BLVD,78 East JACKSON ,78 E JACKSON BLVD,"Chicago, IL","78 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1925", Vol. 30,"-87.6249521","41.8785297","78 e jackson blvd, chicago, il 60604, usa"
78_East_JACKSON_@78_E_JACKSON_BLVD@.html,78_East_JACKSON_,78_E_JACKSON_BLVD,78 East JACKSON ,78 E JACKSON BLVD,"Chicago, IL","78 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.6249521","41.8785297","78 e jackson blvd, chicago, il 60604, usa"
78_East_JACKSON_@78_E_JACKSON_BLVD@.html,78_East_JACKSON_,78_E_JACKSON_BLVD,78 East JACKSON ,78 E JACKSON BLVD,"Chicago, IL","78 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1923", Vol. 28,"-87.6249521","41.8785297","78 e jackson blvd, chicago, il 60604, usa"
78_East_JACKSON_@78_E_JACKSON_BLVD@.html,78_East_JACKSON_,78_E_JACKSON_BLVD,78 East JACKSON ,78 E JACKSON BLVD,"Chicago, IL","78 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.6249521","41.8785297","78 e jackson blvd, chicago, il 60604, usa"
78_East_JACKSON_@78_E_JACKSON_BLVD@.html,78_East_JACKSON_,78_E_JACKSON_BLVD,78 East JACKSON ,78 E JACKSON BLVD,"Chicago, IL","78 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1927", Vol. 32,"-87.6249521","41.8785297","78 e jackson blvd, chicago, il 60604, usa"
78_East_JACKSON_@78_E_JACKSON_BLVD@.html,78_East_JACKSON_,78_E_JACKSON_BLVD,78 East JACKSON ,78 E JACKSON BLVD,"Chicago, IL","78 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1926", Vol. 31,"-87.6249521","41.8785297","78 e jackson blvd, chicago, il 60604, usa"
65_East_LAKE_@65_E_LAKE_ST@.html,65_East_LAKE_,65_E_LAKE_ST,65 East LAKE ,65 E LAKE ST,"Chicago, IL","65 E LAKE ST, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.6256515","41.8856163","65 e lake st, chicago, il 60601, usa"
20_East_16TH_@20_E_16TH_ST@.html,20_East_16TH_,20_E_16TH_ST,20 East 16TH ,20 E 16TH ST,"Chicago, IL","20 E 16TH ST, Chicago, IL","1", Cap and Gown,,,"1895", Vol. 1,"-87.6268576","41.8602849","20 e 16th st, chicago, il 60616, usa"
63_East_MONROE_@63_E_MONROE_ST@.html,63_East_MONROE_,63_E_MONROE_ST,63 East MONROE ,63 E MONROE ST,"Chicago, IL","63 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6254586","41.8806373","63 e monroe st, chicago, il 60603, usa"
63_East_MONROE_@63_E_MONROE_ST@.html,63_East_MONROE_,63_E_MONROE_ST,63 East MONROE ,63 E MONROE ST,"Chicago, IL","63 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1916", Vol. 21,"-87.6254586","41.8806373","63 e monroe st, chicago, il 60603, usa"
63_East_MONROE_@63_E_MONROE_ST@.html,63_East_MONROE_,63_E_MONROE_ST,63 East MONROE ,63 E MONROE ST,"Chicago, IL","63 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.6254586","41.8806373","63 e monroe st, chicago, il 60603, usa"
589_East_ILLINOIS_@589_E_ILLINOIS_ST@.html,589_East_ILLINOIS_,589_E_ILLINOIS_ST,589 East ILLINOIS ,589 E ILLINOIS ST,"Chicago, IL","589 E ILLINOIS ST, Chicago, IL","1", Cap and Gown,,,"1925", Vol. 30,"-87.6117997","41.8910278","589 e illinois st, chicago, il 60611, usa"
589_East_ILLINOIS_@589_E_ILLINOIS_ST@.html,589_East_ILLINOIS_,589_E_ILLINOIS_ST,589 East ILLINOIS ,589 E ILLINOIS ST,"Chicago, IL","589 E ILLINOIS ST, Chicago, IL","1", Cap and Gown,,,"1924", Vol. 29,"-87.6117997","41.8910278","589 e illinois st, chicago, il 60611, usa"
27_East_MONROE_@27_E_MONROE_ST@.html,27_East_MONROE_,27_E_MONROE_ST,27 East MONROE ,27 E MONROE ST,"Chicago, IL","27 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1923", Vol. 28,"-87.6267365","41.8806034","27 e monroe st, chicago, il 60603, usa"
27_East_MONROE_@27_E_MONROE_ST@.html,27_East_MONROE_,27_E_MONROE_ST,27 East MONROE ,27 E MONROE ST,"Chicago, IL","27 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1918", Vol. 23,"-87.6267365","41.8806034","27 e monroe st, chicago, il 60603, usa"
27_East_MONROE_@27_E_MONROE_ST@.html,27_East_MONROE_,27_E_MONROE_ST,27 East MONROE ,27 E MONROE ST,"Chicago, IL","27 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1917", Vol. 22,"-87.6267365","41.8806034","27 e monroe st, chicago, il 60603, usa"
1221_East_56TH_@1221_E_56TH_ST@.html,1221_East_56TH_,1221_E_56TH_ST,1221 East 56TH ,1221 E 56TH ST,"Chicago, IL","1221 E 56TH ST, Chicago, IL","1", Cap and Gown,,,"1936", Vol. 40,"-87.595608","41.793166","1221 e 56th st, chicago, il 60637, usa"
657_East_PERSHING_@657_E_PERSHING_RD@.html,657_East_PERSHING_,657_E_PERSHING_RD,657 East PERSHING ,657 E PERSHING RD,"Chicago, IL","657 E PERSHING RD, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.6105827","41.8237547","657 e pershing rd, chicago, il 60653, usa"
1375_East_60TH_@1375_E_60TH_ST@.html,1375_East_60TH_,1375_E_60TH_ST,1375 East 60TH ,1375 E 60TH ST,"Chicago, IL","1375 E 60TH ST, Chicago, IL","1", Cap and Gown,,,"1953", Vol. 46,"-87.5917947","41.7858509","1375 e 60th st, chicago, il 60637, usa"
1_E._CHICAGO_@1_E_CHICAGO_AVE@.html,1_E._CHICAGO_,1_E_CHICAGO_AVE,1 E. CHICAGO ,1 E CHICAGO AVE,"Chicago, IL","1 E CHICAGO AVE, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.6281916","41.8966918","1 e chicago ave, chicago, il 60611, usa"
14_East_JACKSON_@14_E_JACKSON_BLVD@.html,14_East_JACKSON_,14_E_JACKSON_BLVD,14 East JACKSON ,14 E JACKSON BLVD,"Chicago, IL","14 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1921", Vol. 26,"-87.6270447","41.8783901","14 e jackson blvd, chicago, il 60604, usa"
469_East_OHIO_@469_E_OHIO_ST@.html,469_East_OHIO_,469_E_OHIO_ST,469 East OHIO ,469 E OHIO ST,"Chicago, IL","469 E OHIO ST, Chicago, IL","1", Cap and Gown,,,"1925", Vol. 30,"-87.6157178","41.8924366","469 e ohio st, chicago, il 60611, usa"
1315_East_58TH_@1315_E_58TH_ST@.html,1315_East_58TH_,1315_E_58TH_ST,1315 East 58TH ,1315 E 58TH ST,"Chicago, IL","1315 E 58TH ST, Chicago, IL","1", Cap and Gown,,,"1934", Vol. 38,"-87.594186","41.7894959","1315 e 58th st, chicago, il 60637, usa"
59_East_VAN_BUREN_@59_E_VAN_BUREN_ST@.html,59_East_VAN_BUREN_,59_E_VAN_BUREN_ST,59 East VAN BUREN ,59 E VAN BUREN ST,"Chicago, IL","59 E VAN BUREN ST, Chicago, IL","1", Cap and Gown,,,"1917", Vol. 22,"-87.6253086","41.8767641","59 e van buren st, chicago, il 60605, usa"
17_East_MONROE_@17_E_MONROE_ST@.html,17_East_MONROE_,17_E_MONROE_ST,17 East MONROE ,17 E MONROE ST,"Chicago, IL","17 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6266976","41.8802826","17 e monroe st, chicago, il 60603, usa"
54_East_MONROE_@54_E_MONROE_ST@.html,54_East_MONROE_,54_E_MONROE_ST,54 East MONROE ,54 E MONROE ST,"Chicago, IL","54 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6257862","41.8809809","54 e monroe st, chicago, il 60603, usa"
232_East_ERIE_@232_E_ERIE_ST@.html,232_East_ERIE_,232_E_ERIE_ST,232 East ERIE ,232 E ERIE ST,"Chicago, IL","232 E ERIE ST, Chicago, IL","1", Cap and Gown,,,"1930", Vol. 35,"-87.6219296","41.8944496","232 e erie st, chicago, il 60611, usa"
21_East_MADISON_@21_E_MADISON_ST@.html,21_East_MADISON_,21_E_MADISON_ST,21 East MADISON ,21 E MADISON ST,"Chicago, IL","21 E MADISON ST, Chicago, IL","1", Cap and Gown,,,"1909", Vol. 14,"-87.6269124","41.8819072","21 e madison st, chicago, il 60602, usa"
1421_East_60TH_@1421_E_60TH_ST@.html,1421_East_60TH_,1421_E_60TH_ST,1421 East 60TH ,1421 E 60TH ST,"Chicago, IL","1421 E 60TH ST, Chicago, IL","1", Cap and Gown,,,"1955", Vol. 48,"-87.5910355","41.7856019","1421 e 60th st, chicago, il 60637, usa"
650_East_60TH_@650_E_60TH_ST@.html,650_East_60TH_,650_E_60TH_ST,650 East 60TH ,650 E 60TH ST,"Chicago, IL","650 E 60TH ST, Chicago, IL","1", Cap and Gown,,,"1902", Vol. 7,"-87.6100869","41.7857948","650 e 60th st, chicago, il 60637, usa"
150_East_56TH_@150_E_56TH_ST@.html,150_East_56TH_,150_E_56TH_ST,150 East 56TH ,150 E 56TH ST,"Chicago, IL","150 E 56TH ST, Chicago, IL","1", Cap and Gown,,,"1920", Vol. 25,"-87.6216151","41.7929156","150 e 56th st, chicago, il 60637, usa"
14_East_60TH_@14_E_60TH_ST@.html,14_East_60TH_,14_E_60TH_ST,14 East 60TH ,14 E 60TH ST,"Chicago, IL","14 E 60TH ST, Chicago, IL","1", Cap and Gown,,,"1922", Vol. 27,"-87.6248663","41.785668","14 e 60th st, chicago, il 60637, usa"
80_East_RANDOLPH_@80_E_RANDOLPH_ST@.html,80_East_RANDOLPH_,80_E_RANDOLPH_ST,80 East RANDOLPH ,80 E RANDOLPH ST,"Chicago, IL","80 E RANDOLPH ST, Chicago, IL","1", Cap and Gown,,,"1918", Vol. 23,"-87.6250204","41.8845013","80 e randolph st, chicago, il 60601, usa"
80_East_RANDOLPH_@80_E_RANDOLPH_ST@.html,80_East_RANDOLPH_,80_E_RANDOLPH_ST,80 East RANDOLPH ,80 E RANDOLPH ST,"Chicago, IL","80 E RANDOLPH ST, Chicago, IL","1", Cap and Gown,,,"1912", Vol. 17,"-87.6250204","41.8845013","80 e randolph st, chicago, il 60601, usa"
80_East_RANDOLPH_@80_E_RANDOLPH_ST@.html,80_East_RANDOLPH_,80_E_RANDOLPH_ST,80 East RANDOLPH ,80 E RANDOLPH ST,"Chicago, IL","80 E RANDOLPH ST, Chicago, IL","1", Cap and Gown,,,"1911", Vol. 16,"-87.6250204","41.8845013","80 e randolph st, chicago, il 60601, usa"
80_East_JACKSON_@80_E_JACKSON_BLVD@.html,80_East_JACKSON_,80_E_JACKSON_BLVD,80 East JACKSON ,80 E JACKSON BLVD,"Chicago, IL","80 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1935", Vol. 39,"-87.624888","41.8783982","80 e jackson blvd, chicago, il 60604, usa"
64_East_LAKE_@64_E_LAKE_ST@.html,64_East_LAKE_,64_E_LAKE_ST,64 East LAKE ,64 E LAKE ST,"Chicago, IL","64 E LAKE ST, Chicago, IL","1", Cap and Gown,,,"1966", Vol. 59,"-87.6255391","41.8858899","64 e lake st, chicago, il 60601, usa"
727_East_60TH_@727_E_60TH_ST@.html,727_East_60TH_,727_E_60TH_ST,727 East 60TH ,727 E 60TH ST,"Chicago, IL","727 E 60TH ST, Chicago, IL","1", Cap and Gown,,,"1955", Vol. 48,"-87.6074151","41.7855931","727 e 60th st, chicago, il 60637, usa"
190_East_DELAWARE_@190_E_DELAWARE_PL@.html,190_East_DELAWARE_,190_E_DELAWARE_PL,190 East DELAWARE ,190 E DELAWARE PL,"Chicago, IL","190 E DELAWARE PL, Chicago, IL","1", Cap and Gown,,,"1966", Vol. 59,"-87.6223294","41.8994428","190 e delaware pl, chicago, il 60611, usa"
190_East_DELAWARE_@190_E_DELAWARE_PL@.html,190_East_DELAWARE_,190_E_DELAWARE_PL,190 East DELAWARE ,190 E DELAWARE PL,"Chicago, IL","190 E DELAWARE PL, Chicago, IL","1", Cap and Gown,,,"1967", Vol. 60,"-87.6223294","41.8994428","190 e delaware pl, chicago, il 60611, usa"
190_East_DELAWARE_@190_E_DELAWARE_PL@.html,190_East_DELAWARE_,190_E_DELAWARE_PL,190 East DELAWARE ,190 E DELAWARE PL,"Chicago, IL","190 E DELAWARE PL, Chicago, IL","1", Cap and Gown,,,"1964", Vol. 57,"-87.6223294","41.8994428","190 e delaware pl, chicago, il 60611, usa"
1553_East_HYDE_PARK_@1553_E_HYDE_PARK_BLVD@.html,1553_East_HYDE_PARK_,1553_E_HYDE_PARK_BLVD,1553 East HYDE PARK ,1553 E HYDE PARK BLVD,"Chicago, IL","1553 E HYDE PARK BLVD, Chicago, IL","1", Cap and Gown,,,"1965", Vol. 58,"-87.5868826","41.8023234","1553 e hyde park blvd, chicago, il 60615, usa"
1553_East_HYDE_PARK_@1553_E_HYDE_PARK_BLVD@.html,1553_East_HYDE_PARK_,1553_E_HYDE_PARK_BLVD,1553 East HYDE PARK ,1553 E HYDE PARK BLVD,"Chicago, IL","1553 E HYDE PARK BLVD, Chicago, IL","1", Cap and Gown,,,"1964", Vol. 57,"-87.5868826","41.8023234","1553 e hyde park blvd, chicago, il 60615, usa"
28_East_43RD_@28_E_43RD_ST@.html,28_East_43RD_,28_E_43RD_ST,28 East 43RD ,28 E 43RD ST,"Chicago, IL","28 E 43RD ST, Chicago, IL","1", Cap and Gown,,,"1908", Vol. 13,"-87.6246567","41.8165018","28 e 43rd st, chicago, il 60653, usa"
84_East_JACKSON_@84_E_JACKSON_BLVD@.html,84_East_JACKSON_,84_E_JACKSON_BLVD,84 East JACKSON ,84 E JACKSON BLVD,"Chicago, IL","84 E JACKSON BLVD, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6248131","41.8785317","84 e jackson blvd, chicago, il 60604, usa"
101_East_ONTARIO_@101_E_ONTARIO_ST@.html,101_East_ONTARIO_,101_E_ONTARIO_ST,101 East ONTARIO ,101 E ONTARIO ST,"Chicago, IL","101 E ONTARIO ST, Chicago, IL","1", Cap and Gown,,,"1957", Vol. 50,"-87.624731","41.8929179","101 e ontario st, chicago, il 60611, usa"
20_East_HURON_@20_E_HURON_ST@.html,20_East_HURON_,20_E_HURON_ST,20 East HURON ,20 E HURON ST,"Chicago, IL","20 E HURON ST, Chicago, IL","1", Cap and Gown,,,"1930", Vol. 35,"-87.6270408","41.8950848","20 e huron st, chicago, il 60611, usa"
18_East_LAKE_@18_E_LAKE_ST@.html,18_East_LAKE_,18_E_LAKE_ST,18 East LAKE ,18 E LAKE ST,"Chicago, IL","18 E LAKE ST, Chicago, IL","1", Cap and Gown,,,"1914", Vol. 19,"-87.6271789","41.8860876","18 e lake st, chicago, il 60601, usa"
173_East_RANDOLPH_@173_E_RANDOLPH_ST@.html,173_East_RANDOLPH_,173_E_RANDOLPH_ST,173 East RANDOLPH ,173 E RANDOLPH ST,"Chicago, IL","173 E RANDOLPH ST, Chicago, IL","1", Cap and Gown,,,"1903", Vol. 8,"-87.6227299","41.8842997","173 e randolph st, chicago, il 60601, usa"
57_East_MONROE_@57_E_MONROE_ST@.html,57_East_MONROE_,57_E_MONROE_ST,57 East MONROE ,57 E MONROE ST,"Chicago, IL","57 E MONROE ST, Chicago, IL","1", Cap and Gown,,,"1915", Vol. 20,"-87.6255862","41.8806348","57 e monroe st, chicago, il 60603, usa"
25_East_DELAWARE_@25_E_DELAWARE_PL@.html,25_East_DELAWARE_,25_E_DELAWARE_PL,25 East DELAWARE ,25 E DELAWARE PL,"Chicago, IL","25 E DELAWARE PL, Chicago, IL","1", Cap and Gown,,,"1931", Vol. 36,"-87.6273926","41.8989785","25 e delaware pl, chicago, il 60611, usa"
230_East_OHIO_@230_E_OHIO_ST@.html,230_East_OHIO_,230_E_OHIO_ST,230 East OHIO ,230 E OHIO ST,"Chicago, IL","230 E OHIO ST, Chicago, IL","1", Cap and Gown,,,"1927", Vol. 32,"-87.621681","41.8928168","230 e ohio st, chicago, il 60611, usa"
50_East_LAKE_@50_E_LAKE_ST@.html,50_East_LAKE_,50_E_LAKE_ST,50 East LAKE ,50 E LAKE ST,"Chicago, IL","50 E LAKE ST, Chicago, IL","1", Cap and Gown,,,"1913", Vol. 18,"-87.6260948","41.8858956","50 e lake st, chicago, il 60601, usa"
1157_East_56TH_@1157_E_56TH_ST@.html,1157_East_56TH_,1157_E_56TH_ST,1157 East 56TH ,1157 E 56TH ST,"Chicago, IL","1157 E 56TH ST, Chicago, IL","1", Daily Maroon,November,"6","1953",,"-87.5974408","41.7931422","1157 e 56th st, chicago, il 60637, usa"
86_E._RANDOLPH_@86_E_RANDOLPH_ST@.html,86_E._RANDOLPH_,86_E_RANDOLPH_ST,86 E. RANDOLPH ,86 E RANDOLPH ST,"Chicago, IL","86 E RANDOLPH ST, Chicago, IL","1", Daily Maroon,September,"25","1970",,"-87.624865","41.8845042","86 e randolph st, chicago, il 60601, usa"
1369_East_HYDE_PARK_@1369_E_HYDE_PARK_BLVD@.html,1369_East_HYDE_PARK_,1369_E_HYDE_PARK_BLVD,1369 East HYDE PARK ,1369 E HYDE PARK BLVD,"Chicago, IL","1369 E HYDE PARK BLVD, Chicago, IL","1", Daily Maroon,October,"5","1971",,"-87.5922388","41.8021914","1369 e hyde park blvd, chicago, il 60615, usa"
1369_East_HYDE_PARK_@1369_E_HYDE_PARK_BLVD@.html,1369_East_HYDE_PARK_,1369_E_HYDE_PARK_BLVD,1369 East HYDE PARK ,1369 E HYDE PARK BLVD,"Chicago, IL","1369 E HYDE PARK BLVD, Chicago, IL","1", Daily Maroon,February,"10","1976",,"-87.5922388","41.8021914","1369 e hyde park blvd, chicago, il 60615, usa"
1217_East_58TH_@1217_E_58TH_ST@.html,1217_East_58TH_,1217_E_58TH_ST,1217 East 58TH ,1217 E 58TH ST,"Chicago, IL","1217 E 58TH ST, Chicago, IL","1", Daily Maroon,December,"11","1953",,"-87.5960078","41.7896119","1217 e 58th st, chicago, il 60637, usa"
54_East_LAKE_@54_E_LAKE_ST@.html,54_East_LAKE_,54_E_LAKE_ST,54 East LAKE ,54 E LAKE ST,"Chicago, IL","54 E LAKE ST, Chicago, IL","1", Daily Maroon,November,"21","1958",,"-87.6259279","41.8858939","54 e lake st, chicago, il 60601, usa"
54_East_LAKE_@54_E_LAKE_ST@.html,54_East_LAKE_,54_E_LAKE_ST,54 East LAKE ,54 E LAKE ST,"Chicago, IL","54 E LAKE ST, Chicago, IL","1", Daily Maroon,June,"8","1962",,"-87.6259279","41.8858939","54 e lake st, chicago, il 60601, usa"
1150_E._58TH_@1150_E_58TH_ST@.html,1150_E._58TH_,1150_E_58TH_ST,1150 E. 58TH ,1150 E 58TH ST,"Chicago, IL","1150 E 58TH ST, Chicago, IL","1", Daily Maroon,November,"17","1936",,"-87.601259","41.7895621","1150 e 58th st, chicago, il 60637, usa"
62_E._RANDOLPH_@62_E_RANDOLPH_ST@.html,62_E._RANDOLPH_,62_E_RANDOLPH_ST,62 E. RANDOLPH ,62 E RANDOLPH ST,"Chicago, IL","62 E RANDOLPH ST, Chicago, IL","1", Daily Maroon,February,"21","1975",,"-87.625668","41.8848569","62 e randolph st, chicago, il 60601, usa"
62_E._RANDOLPH_@62_E_RANDOLPH_ST@.html,62_E._RANDOLPH_,62_E_RANDOLPH_ST,62 E. RANDOLPH ,62 E RANDOLPH ST,"Chicago, IL","62 E RANDOLPH ST, Chicago, IL","1", Daily Maroon,October,"30","1979",,"-87.625668","41.8848569","62 e randolph st, chicago, il 60601, usa"
62_E._RANDOLPH_@62_E_RANDOLPH_ST@.html,62_E._RANDOLPH_,62_E_RANDOLPH_ST,62 E. RANDOLPH ,62 E RANDOLPH ST,"Chicago, IL","62 E RANDOLPH ST, Chicago, IL","1", Daily Maroon,April,"4","1975",,"-87.625668","41.8848569","62 e randolph st, chicago, il 60601, usa"
62_E._RANDOLPH_@62_E_RANDOLPH_ST@.html,62_E._RANDOLPH_,62_E_RANDOLPH_ST,62 E. RANDOLPH ,62 E RANDOLPH ST,"Chicago, IL","62 E RANDOLPH ST, Chicago, IL","1", Daily Maroon,December,"7","1979",,"-87.625668","41.8848569","62 e randolph st, chicago, il 60601, usa"
62_E._RANDOLPH_@62_E_RANDOLPH_ST@.html,62_E._RANDOLPH_,62_E_RANDOLPH_ST,62 E. RANDOLPH ,62 E RANDOLPH ST,"Chicago, IL","62 E RANDOLPH ST, Chicago, IL","1", Daily Maroon,May,"9","1980",,"-87.625668","41.8848569","62 e randolph st, chicago, il 60601, usa"
62_E._RANDOLPH_@62_E_RANDOLPH_ST@.html,62_E._RANDOLPH_,62_E_RANDOLPH_ST,62 E. RANDOLPH ,62 E RANDOLPH ST,"Chicago, IL","62 E RANDOLPH ST, Chicago, IL","1", Daily Maroon,November,"30","1979",,"-87.625668","41.8848569","62 e randolph st, chicago, il 60601, usa"
23_East_JACKSON_@23_E_JACKSON_BLVD@.html,23_East_JACKSON_,23_E_JACKSON_BLVD,23 East JACKSON ,23 E JACKSON BLVD,"Chicago, IL","23 E JACKSON BLVD, Chicago, IL","1", Daily Maroon,May,"23","1980",,"-87.626788","41.8780626","23 e jackson blvd, chicago, il 60604, usa"
1463_East_56TH_@1463_E_56TH_ST@.html,1463_East_56TH_,1463_E_56TH_ST,1463 East 56TH ,1463 E 56TH ST,"Chicago, IL","1463 E 56TH ST, Chicago, IL","1", Daily Maroon,November,"15","1955",,"-87.5893317","41.7931892","1463 e 56th st, chicago, il 60637, usa"
1463_East_56TH_@1463_E_56TH_ST@.html,1463_East_56TH_,1463_E_56TH_ST,1463 East 56TH ,1463 E 56TH ST,"Chicago, IL","1463 E 56TH ST, Chicago, IL","1", Daily Maroon,November,"18","1955",,"-87.5893317","41.7931892","1463 e 56th st, chicago, il 60637, usa"
130_East_59TH_@130_E_59TH_ST@.html,130_East_59TH_,130_E_59TH_ST,130 East 59TH ,130 E 59TH ST,"Chicago, IL","130 E 59TH ST, Chicago, IL","1", Daily Maroon,October,"21","1983",,"-87.621368","41.7876264","130 e 59th st, chicago, il 60637, usa"
60_East_BALBO_@60_E_BALBO_AVE@.html,60_East_BALBO_,60_E_BALBO_AVE,60 East BALBO ,60 E BALBO AVE,"Chicago, IL","60 E BALBO AVE, Chicago, IL","1", Daily Maroon,April,"8","1960",,"-87.6253118","41.8734143","60 e balbo dr, chicago, il 60605, usa"
60_East_BALBO_@60_E_BALBO_AVE@.html,60_East_BALBO_,60_E_BALBO_AVE,60 East BALBO ,60 E BALBO AVE,"Chicago, IL","60 E BALBO AVE, Chicago, IL","1", Daily Maroon,December,"6","1961",,"-87.6253118","41.8734143","60 e balbo dr, chicago, il 60605, usa"
60_East_BALBO_@60_E_BALBO_AVE@.html,60_East_BALBO_,60_E_BALBO_AVE,60 East BALBO ,60 E BALBO AVE,"Chicago, IL","60 E BALBO AVE, Chicago, IL","1", Daily Maroon,June,"7","1963",,"-87.6253118","41.8734143","60 e balbo dr, chicago, il 60605, usa"
60_East_BALBO_@60_E_BALBO_AVE@.html,60_East_BALBO_,60_E_BALBO_AVE,60 East BALBO ,60 E BALBO AVE,"Chicago, IL","60 E BALBO AVE, Chicago, IL","1", Daily Maroon,September,"28","1956",,"-87.6253118","41.8734143","60 e balbo dr, chicago, il 60605, usa"
950_East_58TH_@950_E_58TH_ST@.html,950_East_58TH_,950_E_58TH_ST,950 East 58TH ,950 E 58TH ST,"Chicago, IL","950 E 58TH ST, Chicago, IL","1", Daily Maroon,November,"25","1980",,"-87.6021964","41.7895463","950 e 58th st, chicago, il 60637, usa"
1155_East_60TH_@1155_E_60TH_ST@.html,1155_East_60TH_,1155_E_60TH_ST,1155 East 60TH ,1155 E 60TH ST,"Chicago, IL","1155 E 60TH ST, Chicago, IL","3", Daily Maroon,October,"24","1986",,"-87.5970738","41.7853701","harris school of public policy, 1155 e 60th st, chicago, il 60637, usa"
1155_East_60TH_@1155_E_60TH_ST@.html,1155_East_60TH_,1155_E_60TH_ST,1155 East 60TH ,1155 E 60TH ST,"Chicago, IL","1155 E 60TH ST, Chicago, IL","1", Daily Maroon,April,"15","1986",,"-87.5970738","41.7853701","harris school of public policy, 1155 e 60th st, chicago, il 60637, usa"
1155_East_60TH_@1155_E_60TH_ST@.html,1155_East_60TH_,1155_E_60TH_ST,1155 East 60TH ,1155 E 60TH ST,"Chicago, IL","1155 E 60TH ST, Chicago, IL","2", Daily Maroon,October,"21","1986",,"-87.5970738","41.7853701","harris school of public policy, 1155 e 60th st, chicago, il 60637, usa"
1155_East_60TH_@1155_E_60TH_ST@.html,1155_East_60TH_,1155_E_60TH_ST,1155 East 60TH ,1155 E 60TH ST,"Chicago, IL","1155 E 60TH ST, Chicago, IL","1", Daily Maroon,October,"22","1985",,"-87.5970738","41.7853701","harris school of public policy, 1155 e 60th st, chicago, il 60637, usa"
1155_East_60TH_@1155_E_60TH_ST@.html,1155_East_60TH_,1155_E_60TH_ST,1155 East 60TH ,1155 E 60TH ST,"Chicago, IL","1155 E 60TH ST, Chicago, IL","1", Daily Maroon,August,"1","1980",,"-87.5970738","41.7853701","harris school of public policy, 1155 e 60th st, chicago, il 60637, usa"
1155_East_60TH_@1155_E_60TH_ST@.html,1155_East_60TH_,1155_E_60TH_ST,1155 East 60TH ,1155 E 60TH ST,"Chicago, IL","1155 E 60TH ST, Chicago, IL","1", Daily Maroon,January,"18","1980",,"-87.5970738","41.7853701","harris school of public policy, 1155 e 60th st, chicago, il 60637, usa"
1155_East_60TH_@1155_E_60TH_ST@.html,1155_East_60TH_,1155_E_60TH_ST,1155 East 60TH ,1155 E 60TH ST,"Chicago, IL","1155 E 60TH ST, Chicago, IL","1", Daily Maroon,May,"30","1980",,"-87.5970738","41.7853701","harris school of public policy, 1155 e 60th st, chicago, il 60637, usa"
