Search_and_address,old_search,old_addr,search,addr,city_state,full,Quantity,Publication,Month,Day,Year,Edition,lon,lat,geoAddress
1112_East_63RD_Street_@1112_E_63RD_ST@.html,1112_East_63RD_Street_,1112_E_63RD_ST,1112 East 63RD Street ,1112 E 63RD ST,"Chicago, IL","1112 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"20","1926",,"-87.5988484","41.7807686","1112 e 63rd st, chicago, il 60637, usa"
1112_East_63RD_Street_@1112_E_63RD_ST@.html,1112_East_63RD_Street_,1112_E_63RD_ST,1112 East 63RD Street ,1112 E 63RD ST,"Chicago, IL","1112 E 63RD ST, Chicago, IL","1", Daily Maroon,March,"16","1926",,"-87.5988484","41.7807686","1112 e 63rd st, chicago, il 60637, usa"
411_East_57TH_Street_@411_E_57TH_ST@.html,411_East_57TH_Street_,411_E_57TH_ST,411 East 57TH Street ,411 E 57TH ST,"Chicago, IL","411 E 57TH ST, Chicago, IL","1", Daily Maroon,August,"6","1909",,"-87.6158846","41.7911469","411 e 57th st, chicago, il 60637, usa"
1633_East_55TH_Street_@1633_E_55TH_ST@.html,1633_East_55TH_Street_,1633_E_55TH_ST,1633 East 55TH Street ,1633 E 55TH ST,"Chicago, IL","1633 E 55TH ST, Chicago, IL","1", Daily Maroon,December,"7","1973",,"-87.5851701","41.7950705","1633 e 55th st, chicago, il 60615, usa"
1633_East_55TH_Street_@1633_E_55TH_ST@.html,1633_East_55TH_Street_,1633_E_55TH_ST,1633 East 55TH Street ,1633 E 55TH ST,"Chicago, IL","1633 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"15","1974",,"-87.5851701","41.7950705","1633 e 55th st, chicago, il 60615, usa"
1633_East_55TH_Street_@1633_E_55TH_ST@.html,1633_East_55TH_Street_,1633_E_55TH_ST,1633 East 55TH Street ,1633 E 55TH ST,"Chicago, IL","1633 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"19","1973",,"-87.5851701","41.7950705","1633 e 55th st, chicago, il 60615, usa"
1633_East_55TH_Street_@1633_E_55TH_ST@.html,1633_East_55TH_Street_,1633_E_55TH_ST,1633 East 55TH Street ,1633 E 55TH ST,"Chicago, IL","1633 E 55TH ST, Chicago, IL","1", Daily Maroon,February,"14","1975",,"-87.5851701","41.7950705","1633 e 55th st, chicago, il 60615, usa"
1633_East_55TH_Street_@1633_E_55TH_ST@.html,1633_East_55TH_Street_,1633_E_55TH_ST,1633 East 55TH Street ,1633 E 55TH ST,"Chicago, IL","1633 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"1","1974",,"-87.5851701","41.7950705","1633 e 55th st, chicago, il 60615, usa"
1633_East_55TH_Street_@1633_E_55TH_ST@.html,1633_East_55TH_Street_,1633_E_55TH_ST,1633 East 55TH Street ,1633 E 55TH ST,"Chicago, IL","1633 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"12","1973",,"-87.5851701","41.7950705","1633 e 55th st, chicago, il 60615, usa"
1633_East_55TH_Street_@1633_E_55TH_ST@.html,1633_East_55TH_Street_,1633_E_55TH_ST,1633 East 55TH Street ,1633 E 55TH ST,"Chicago, IL","1633 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"18","1974",,"-87.5851701","41.7950705","1633 e 55th st, chicago, il 60615, usa"
1633_East_55TH_Street_@1633_E_55TH_ST@.html,1633_East_55TH_Street_,1633_E_55TH_ST,1633 East 55TH Street ,1633 E 55TH ST,"Chicago, IL","1633 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"16","1973",,"-87.5851701","41.7950705","1633 e 55th st, chicago, il 60615, usa"
1633_East_55TH_Street_@1633_E_55TH_ST@.html,1633_East_55TH_Street_,1633_E_55TH_ST,1633 East 55TH Street ,1633 E 55TH ST,"Chicago, IL","1633 E 55TH ST, Chicago, IL","1", Daily Maroon,December,"3","1974",,"-87.5851701","41.7950705","1633 e 55th st, chicago, il 60615, usa"
1633_East_55TH_Street_@1633_E_55TH_ST@.html,1633_East_55TH_Street_,1633_E_55TH_ST,1633 East 55TH Street ,1633 E 55TH ST,"Chicago, IL","1633 E 55TH ST, Chicago, IL","1", Daily Maroon,September,"28","1973",,"-87.5851701","41.7950705","1633 e 55th st, chicago, il 60615, usa"
1500_East_57TH_Street_@1500_E_57TH_ST@.html,1500_East_57TH_Street_,1500_E_57TH_ST,1500 East 57TH Street ,1500 E 57TH ST,"Chicago, IL","1500 E 57TH ST, Chicago, IL","1", Daily Maroon,November,"16","1932",,"-87.5889392","41.7915074","1500 e 57th st, chicago, il 60637, usa"
1500_East_57TH_Street_@1500_E_57TH_ST@.html,1500_East_57TH_Street_,1500_E_57TH_ST,1500 East 57TH Street ,1500 E 57TH ST,"Chicago, IL","1500 E 57TH ST, Chicago, IL","1", Daily Maroon,January,"10","1939",,"-87.5889392","41.7915074","1500 e 57th st, chicago, il 60637, usa"
1008_East_63RD_Street_@1008_E_63RD_ST@.html,1008_East_63RD_Street_,1008_E_63RD_ST,1008 East 63RD Street ,1008 E 63RD ST,"Chicago, IL","1008 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"18","1912",,"-87.6004583","41.7804619","1008 e 63rd st, chicago, il 60637, usa"
1008_East_63RD_Street_@1008_E_63RD_ST@.html,1008_East_63RD_Street_,1008_E_63RD_ST,1008 East 63RD Street ,1008 E 63RD ST,"Chicago, IL","1008 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"23","1912",,"-87.6004583","41.7804619","1008 e 63rd st, chicago, il 60637, usa"
1008_East_63RD_Street_@1008_E_63RD_ST@.html,1008_East_63RD_Street_,1008_E_63RD_ST,1008 East 63RD Street ,1008 E 63RD ST,"Chicago, IL","1008 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"17","1912",,"-87.6004583","41.7804619","1008 e 63rd st, chicago, il 60637, usa"
1008_East_63RD_Street_@1008_E_63RD_ST@.html,1008_East_63RD_Street_,1008_E_63RD_ST,1008 East 63RD Street ,1008 E 63RD ST,"Chicago, IL","1008 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"20","1912",,"-87.6004583","41.7804619","1008 e 63rd st, chicago, il 60637, usa"
1008_East_63RD_Street_@1008_E_63RD_ST@.html,1008_East_63RD_Street_,1008_E_63RD_ST,1008 East 63RD Street ,1008 E 63RD ST,"Chicago, IL","1008 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"25","1912",,"-87.6004583","41.7804619","1008 e 63rd st, chicago, il 60637, usa"
1008_East_63RD_Street_@1008_E_63RD_ST@.html,1008_East_63RD_Street_,1008_E_63RD_ST,1008 East 63RD Street ,1008 E 63RD ST,"Chicago, IL","1008 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"16","1912",,"-87.6004583","41.7804619","1008 e 63rd st, chicago, il 60637, usa"
1008_East_63RD_Street_@1008_E_63RD_ST@.html,1008_East_63RD_Street_,1008_E_63RD_ST,1008 East 63RD Street ,1008 E 63RD ST,"Chicago, IL","1008 E 63RD ST, Chicago, IL","1", Daily Maroon,October,"12","1928",,"-87.6004583","41.7804619","1008 e 63rd st, chicago, il 60637, usa"
1510_East_53RD_ST_@1510_E_53RD_ST@.html,1510_East_53RD_ST_,1510_E_53RD_ST,1510 East 53RD ST ,1510 E 53RD ST,"Chicago, IL","1510 E 53RD ST, Chicago, IL","1", Daily Maroon,April,"7","1967",,"-87.5886015","41.7997574","1510 e 53rd st, chicago, il 60615, usa"
1510_East_53RD_ST_@1510_E_53RD_ST@.html,1510_East_53RD_ST_,1510_E_53RD_ST,1510 East 53RD ST ,1510 E 53RD ST,"Chicago, IL","1510 E 53RD ST, Chicago, IL","1", Daily Maroon,April,"14","1967",,"-87.5886015","41.7997574","1510 e 53rd st, chicago, il 60615, usa"
1319_East_63RD_ST_@1319_E_63RD_ST@.html,1319_East_63RD_ST_,1319_E_63RD_ST,1319 East 63RD ST ,1319 E 63RD ST,"Chicago, IL","1319 E 63RD ST, Chicago, IL","1", Daily Maroon,March,"8","1968",,"-87.5939106","41.780292","1319 e 63rd st, chicago, il 60637, usa"
1319_East_63RD_ST_@1319_E_63RD_ST@.html,1319_East_63RD_ST_,1319_E_63RD_ST,1319 East 63RD ST ,1319 E 63RD ST,"Chicago, IL","1319 E 63RD ST, Chicago, IL","1", Daily Maroon,August,"11","1967",,"-87.5939106","41.780292","1319 e 63rd st, chicago, il 60637, usa"
1319_East_63RD_ST_@1319_E_63RD_ST@.html,1319_East_63RD_ST_,1319_E_63RD_ST,1319 East 63RD ST ,1319 E 63RD ST,"Chicago, IL","1319 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"5","1968",,"-87.5939106","41.780292","1319 e 63rd st, chicago, il 60637, usa"
520_E._63RD_Street_@520_E_63RD_ST@.html,520_E._63RD_Street_,520_E_63RD_ST,520 E. 63RD Street ,520 E 63RD ST,"Chicago, IL","520 E 63RD ST, Chicago, IL","1", Daily Maroon,September,"5","1905",,"-87.6122051","41.7804715","520 e 63rd st, chicago, il 60637, usa"
1400_East_57TH_Street_@1400_E_57TH_ST@.html,1400_East_57TH_Street_,1400_E_57TH_ST,1400 East 57TH Street ,1400 E 57TH ST,"Chicago, IL","1400 E 57TH ST, Chicago, IL","1", Daily Maroon,January,"6","1970",,"-87.5913054","41.7917003","1400 e 57th st, chicago, il 60637, usa"
1400_East_57TH_Street_@1400_E_57TH_ST@.html,1400_East_57TH_Street_,1400_E_57TH_ST,1400 East 57TH Street ,1400 E 57TH ST,"Chicago, IL","1400 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"31","1969",,"-87.5913054","41.7917003","1400 e 57th st, chicago, il 60637, usa"
1400_E._53RD_ST_@1400_E_53RD_ST@.html,1400_E._53RD_ST_,1400_E_53RD_ST,1400 E. 53RD ST ,1400 E 53RD ST,"Chicago, IL","1400 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"20","1973",,"-87.5916138","41.7999232","1400 e 53rd st, chicago, il 60615, usa"
1400_E._53RD_ST_@1400_E_53RD_ST@.html,1400_E._53RD_ST_,1400_E_53RD_ST,1400 E. 53RD ST ,1400 E 53RD ST,"Chicago, IL","1400 E 53RD ST, Chicago, IL","1", Daily Maroon,November,"22","1966",,"-87.5916138","41.7999232","1400 e 53rd st, chicago, il 60615, usa"
1400_E._53RD_ST_@1400_E_53RD_ST@.html,1400_E._53RD_ST_,1400_E_53RD_ST,1400 E. 53RD ST ,1400 E 53RD ST,"Chicago, IL","1400 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"16","1970",,"-87.5916138","41.7999232","1400 e 53rd st, chicago, il 60615, usa"
1400_E._53RD_ST_@1400_E_53RD_ST@.html,1400_E._53RD_ST_,1400_E_53RD_ST,1400 E. 53RD ST ,1400 E 53RD ST,"Chicago, IL","1400 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"2","1970",,"-87.5916138","41.7999232","1400 e 53rd st, chicago, il 60615, usa"
1458_E._53RD_Street_@1458_E_53RD_ST@.html,1458_E._53RD_Street_,1458_E_53RD_ST,1458 E. 53RD Street ,1458 E 53RD ST,"Chicago, IL","1458 E 53RD ST, Chicago, IL","1", Daily Maroon,November,"20","1984",,"-87.5894782","41.799685","1458 e 53rd st, chicago, il 60615, usa"
1402_East_55TH_Street_@1402_E_55TH_ST@.html,1402_East_55TH_Street_,1402_E_55TH_ST,1402 East 55TH Street ,1402 E 55TH ST,"Chicago, IL","1402 E 55TH ST, Chicago, IL","1", Daily Maroon,March,"15","1985",,"-87.5915043","41.7956402","1402 e 55th st, chicago, il 60615, usa"
1402_East_55TH_Street_@1402_E_55TH_ST@.html,1402_East_55TH_Street_,1402_E_55TH_ST,1402 East 55TH Street ,1402 E 55TH ST,"Chicago, IL","1402 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"26","1984",,"-87.5915043","41.7956402","1402 e 55th st, chicago, il 60615, usa"
40_East_57TH_Street_@40_E_57TH_ST@.html,40_East_57TH_Street_,40_E_57TH_ST,40 East 57TH Street ,40 E 57TH ST,"Chicago, IL","40 E 57TH ST, Chicago, IL","1", Daily Maroon,May,"17","1985",,"-87.6240726","41.79131","40 e 57th st, chicago, il 60637, usa"
40_East_57TH_Street_@40_E_57TH_ST@.html,40_East_57TH_Street_,40_E_57TH_ST,40 East 57TH Street ,40 E 57TH ST,"Chicago, IL","40 E 57TH ST, Chicago, IL","1", Daily Maroon,May,"24","1985",,"-87.6240726","41.79131","40 e 57th st, chicago, il 60637, usa"
1025_East_63RD_Street_@1025_E_63RD_ST@.html,1025_East_63RD_Street_,1025_E_63RD_ST,1025 East 63RD Street ,1025 E 63RD ST,"Chicago, IL","1025 E 63RD ST, Chicago, IL","1", Daily Maroon,February,"26","1918",,"-87.5999482","41.7802274","1025 e 63rd st, chicago, il 60637, usa"
1025_East_63RD_Street_@1025_E_63RD_ST@.html,1025_East_63RD_Street_,1025_E_63RD_ST,1025 East 63RD Street ,1025 E 63RD ST,"Chicago, IL","1025 E 63RD ST, Chicago, IL","1", Daily Maroon,February,"15","1918",,"-87.5999482","41.7802274","1025 e 63rd st, chicago, il 60637, usa"
1025_East_63RD_Street_@1025_E_63RD_ST@.html,1025_East_63RD_Street_,1025_E_63RD_ST,1025 East 63RD Street ,1025 E 63RD ST,"Chicago, IL","1025 E 63RD ST, Chicago, IL","1", Daily Maroon,February,"21","1918",,"-87.5999482","41.7802274","1025 e 63rd st, chicago, il 60637, usa"
1025_East_63RD_Street_@1025_E_63RD_ST@.html,1025_East_63RD_Street_,1025_E_63RD_ST,1025 East 63RD Street ,1025 E 63RD ST,"Chicago, IL","1025 E 63RD ST, Chicago, IL","1", Daily Maroon,February,"22","1918",,"-87.5999482","41.7802274","1025 e 63rd st, chicago, il 60637, usa"
1502_E._55TH_Street_@1502_E_55TH_ST@.html,1502_E._55TH_Street_,1502_E_55TH_ST,1502 E. 55TH Street ,1502 E 55TH ST,"Chicago, IL","1502 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"2","1984",,"-87.5887724","41.7954465","1502 e 55th st, chicago, il 60615, usa"
1112_E._63RD_Street_@1112_E_63RD_ST@.html,1112_E._63RD_Street_,1112_E_63RD_ST,1112 E. 63RD Street ,1112 E 63RD ST,"Chicago, IL","1112 E 63RD ST, Chicago, IL","1", Daily Maroon,March,"3","1926",,"-87.5988484","41.7807686","1112 e 63rd st, chicago, il 60637, usa"
1112_E._63RD_Street_@1112_E_63RD_ST@.html,1112_E._63RD_Street_,1112_E_63RD_ST,1112 E. 63RD Street ,1112 E 63RD ST,"Chicago, IL","1112 E 63RD ST, Chicago, IL","1", Daily Maroon,March,"2","1926",,"-87.5988484","41.7807686","1112 e 63rd st, chicago, il 60637, usa"
1703_East_55TH_Street_@1703_E_55TH_ST@.html,1703_East_55TH_Street_,1703_E_55TH_ST,1703 East 55TH Street ,1703 E 55TH ST,"Chicago, IL","1703 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"5","1968",,"-87.5836822","41.7950753","1703 e 55th st, chicago, il 60637, usa"
1703_East_55TH_Street_@1703_E_55TH_ST@.html,1703_East_55TH_Street_,1703_E_55TH_ST,1703 East 55TH Street ,1703 E 55TH ST,"Chicago, IL","1703 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"3","1968",,"-87.5836822","41.7950753","1703 e 55th st, chicago, il 60637, usa"
1703_East_55TH_Street_@1703_E_55TH_ST@.html,1703_East_55TH_Street_,1703_E_55TH_ST,1703 East 55TH Street ,1703 E 55TH ST,"Chicago, IL","1703 E 55TH ST, Chicago, IL","1", Daily Maroon,September,"24","1982",,"-87.5836822","41.7950753","1703 e 55th st, chicago, il 60637, usa"
23_E._57TH_ST_@23_E_57TH_ST@.html,23_E._57TH_ST_,23_E_57TH_ST,23 E. 57TH ST ,23 E 57TH ST,"Chicago, IL","23 E 57TH ST, Chicago, IL","1", Daily Maroon,February,"9","1971",,"-87.6247215","41.790891","23 e 57th st, chicago, il 60637, usa"
23_E._57TH_ST_@23_E_57TH_ST@.html,23_E._57TH_ST_,23_E_57TH_ST,23 E. 57TH ST ,23 E 57TH ST,"Chicago, IL","23 E 57TH ST, Chicago, IL","1", Daily Maroon,October,"16","1970",,"-87.6247215","41.790891","23 e 57th st, chicago, il 60637, usa"
23_E._57TH_ST_@23_E_57TH_ST@.html,23_E._57TH_ST_,23_E_57TH_ST,23 E. 57TH ST ,23 E 57TH ST,"Chicago, IL","23 E 57TH ST, Chicago, IL","1", Daily Maroon,April,"24","1970",,"-87.6247215","41.790891","23 e 57th st, chicago, il 60637, usa"
1720_East_54TH_Street_@1720_E_54TH_ST@.html,1720_East_54TH_Street_,1720_E_54TH_ST,1720 East 54TH Street ,1720 E 54TH ST,"Chicago, IL","1720 E 54TH ST, Chicago, IL","1", Daily Maroon,November,"17","1970",,"-87.5830635","41.7986726","1720 e 54th st, chicago, il 60615, usa"
1720_East_54TH_Street_@1720_E_54TH_ST@.html,1720_East_54TH_Street_,1720_E_54TH_ST,1720 East 54TH Street ,1720 E 54TH ST,"Chicago, IL","1720 E 54TH ST, Chicago, IL","1", Daily Maroon,April,"8","1969",,"-87.5830635","41.7986726","1720 e 54th st, chicago, il 60615, usa"
1720_East_54TH_Street_@1720_E_54TH_ST@.html,1720_East_54TH_Street_,1720_E_54TH_ST,1720 East 54TH Street ,1720 E 54TH ST,"Chicago, IL","1720 E 54TH ST, Chicago, IL","1", Daily Maroon,November,"20","1970",,"-87.5830635","41.7986726","1720 e 54th st, chicago, il 60615, usa"
1720_East_54TH_Street_@1720_E_54TH_ST@.html,1720_East_54TH_Street_,1720_E_54TH_ST,1720 East 54TH Street ,1720 E 54TH ST,"Chicago, IL","1720 E 54TH ST, Chicago, IL","1", Daily Maroon,March,"7","1969",,"-87.5830635","41.7986726","1720 e 54th st, chicago, il 60615, usa"
1720_East_54TH_Street_@1720_E_54TH_ST@.html,1720_East_54TH_Street_,1720_E_54TH_ST,1720 East 54TH Street ,1720 E 54TH ST,"Chicago, IL","1720 E 54TH ST, Chicago, IL","1", Daily Maroon,February,"28","1969",,"-87.5830635","41.7986726","1720 e 54th st, chicago, il 60615, usa"
834_East_57TH_Street_@834_E_57TH_ST@.html,834_East_57TH_Street_,834_E_57TH_ST,834 East 57TH Street ,834 E 57TH ST,"Chicago, IL","834 E 57TH ST, Chicago, IL","1", Daily Maroon,February,"24","1910",,"-87.6047038","41.7914743","834 e 57th st, chicago, il 60637, usa"
1449_E._57TH_ST_@1449_E_57TH_ST@.html,1449_E._57TH_ST_,1449_E_57TH_ST,1449 E. 57TH ST ,1449 E 57TH ST,"Chicago, IL","1449 E 57TH ST, Chicago, IL","1", Daily Maroon,February,"27","1925",,"-87.589652","41.79132","1449 e 57th st, chicago, il 60637, usa"
1932_East_79TH_Street_@1932_E_79TH_ST@.html,1932_East_79TH_Street_,1932_E_79TH_ST,1932 East 79TH Street ,1932 E 79TH ST,"Chicago, IL","1932 E 79TH ST, Chicago, IL","1", Daily Maroon,May,"3","1935",,"-87.577015","41.751824","1932 e 79th st, chicago, il 60649, usa"
1932_East_79TH_Street_@1932_E_79TH_ST@.html,1932_East_79TH_Street_,1932_E_79TH_ST,1932 East 79TH Street ,1932 E 79TH ST,"Chicago, IL","1932 E 79TH ST, Chicago, IL","1", Daily Maroon,April,"26","1935",,"-87.577015","41.751824","1932 e 79th st, chicago, il 60649, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,July,"1","1910",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","2", Daily Maroon,November,"13","1909",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"12","1909",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,August,"2","1910",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,February,"12","1909",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"12","1909",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"1","1910",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"25","1910",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"12","1909",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,October,"30","1909",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,March,"12","1909",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"30","1909",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,October,"16","1909",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,March,"2","1910",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,October,"2","1910",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,June,"11","1909",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"29","1910",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,August,"1","1910",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"15","1910",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1140_East_63RD_Street_@1140_E_63RD_ST@.html,1140_East_63RD_Street_,1140_E_63RD_ST,1140 East 63RD Street ,1140 E 63RD ST,"Chicago, IL","1140 E 63RD ST, Chicago, IL","1", Daily Maroon,June,"10","1909",,"-87.597596","41.780808","1140 e 63rd st, chicago, il 60637, usa"
1517_E._53RD_ST_@1517_E_53RD_ST@.html,1517_E._53RD_ST_,1517_E_53RD_ST,1517 E. 53RD ST ,1517 E 53RD ST,"Chicago, IL","1517 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"10","1978",,"-87.5884747","41.7993767","1517 e 53rd st, chicago, il 60615, usa"
1517_E._53RD_ST_@1517_E_53RD_ST@.html,1517_E._53RD_ST_,1517_E_53RD_ST,1517 E. 53RD ST ,1517 E 53RD ST,"Chicago, IL","1517 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"10","1980",,"-87.5884747","41.7993767","1517 e 53rd st, chicago, il 60615, usa"
1517_E._53RD_ST_@1517_E_53RD_ST@.html,1517_E._53RD_ST_,1517_E_53RD_ST,1517 E. 53RD ST ,1517 E 53RD ST,"Chicago, IL","1517 E 53RD ST, Chicago, IL","1", Daily Maroon,March,"2","1973",,"-87.5884747","41.7993767","1517 e 53rd st, chicago, il 60615, usa"
1517_E._53RD_ST_@1517_E_53RD_ST@.html,1517_E._53RD_ST_,1517_E_53RD_ST,1517 E. 53RD ST ,1517 E 53RD ST,"Chicago, IL","1517 E 53RD ST, Chicago, IL","1", Daily Maroon,March,"9","1973",,"-87.5884747","41.7993767","1517 e 53rd st, chicago, il 60615, usa"
1503_East_57TH_Street_@1503_E_57TH_ST@.html,1503_East_57TH_Street_,1503_E_57TH_ST,1503 East 57TH Street ,1503 E 57TH ST,"Chicago, IL","1503 E 57TH ST, Chicago, IL","1", Daily Maroon,March,"30","1971",,"-87.5888293","41.791336","1503 e 57th st, chicago, il 60637, usa"
1503_East_57TH_Street_@1503_E_57TH_ST@.html,1503_East_57TH_Street_,1503_E_57TH_ST,1503 East 57TH Street ,1503 E 57TH ST,"Chicago, IL","1503 E 57TH ST, Chicago, IL","2", Daily Maroon,June,"4","1971",,"-87.5888293","41.791336","1503 e 57th st, chicago, il 60637, usa"
1503_East_57TH_Street_@1503_E_57TH_ST@.html,1503_East_57TH_Street_,1503_E_57TH_ST,1503 East 57TH Street ,1503 E 57TH ST,"Chicago, IL","1503 E 57TH ST, Chicago, IL","1", Daily Maroon,May,"25","1971",,"-87.5888293","41.791336","1503 e 57th st, chicago, il 60637, usa"
