search_and_address,old_search,old_addr,page,search,addr,city_state,full,quantity,publication,month,day,year,edition,lon,lat,geoAddress
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"8","1970",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"17","1967",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"18","1974",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,September,"30","1969",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"11","1973",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,March,"3","1978",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"7","1971",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,July,"22","1977",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,November,"19","1965",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"22","1970",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"8","1971",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"20","1970",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"4","1964",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"9","1976",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_12_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"12",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"3","1969",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,March,"5","1976",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"3","1975",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,April,"8","1966",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"6","1970",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,May,"8","1964",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,June,"1","1973",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"28","1969",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"29","1963",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"14","1969",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"27","1978",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"23","1970",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,March,"31","1964",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,April,"3","1964",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"18","1966",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"25","1974",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"22","1963",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,October,"5","1971",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"17","1975",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,February,"14","1975",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_8_@1200_East_53RD_Street_@1200_E_53RD_ST@.html,1200_East_53RD_Street_,1200_E_53RD_ST,"8",1200 East 53RD Street ,1200 E 53RD ST,"Chicago, IL","1200 E 53RD ST, Chicago, IL","1", Daily Maroon,January,"16","1976",,"-87.5964046","41.799953","1200 e 53rd st, chicago, il 60615, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"6","1950",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"26","1957",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"23","1958",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"3","1957",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,February,"7","1956",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"14","1949",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"25","1957",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"22","1955",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,December,"7","1951",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,March,"10","1950",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"17","1950",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,September,"24","1951",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,February,"21","1958",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,November,"30","1956",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"5","1957",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,April,"24","1959",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"5","1951",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"8","1959",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,October,"19","1956",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_10_@1171_East_55TH_Street_@1171_E_55TH_ST@.html,1171_East_55TH_Street_,1171_E_55TH_ST,"10",1171 East 55TH Street ,1171 E 55TH ST,"Chicago, IL","1171 E 55TH ST, Chicago, IL","1", Daily Maroon,May,"9","1958",,"-87.5973005","41.7950508","1171 e 55th st, chicago, il 60637, usa"
page_2_@1162_East_63RD_ST_@1162_E_63RD_ST@.html,1162_East_63RD_ST_,1162_E_63RD_ST,"2",1162 East 63RD ST ,1162 E 63RD ST,"Chicago, IL","1162 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"28","1939",,"-87.5971495","41.780896","1162 e 63rd st, chicago, il 60637, usa"
page_2_@1162_East_63RD_ST_@1162_E_63RD_ST@.html,1162_East_63RD_ST_,1162_E_63RD_ST,"2",1162 East 63RD ST ,1162 E 63RD ST,"Chicago, IL","1162 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"4","1939",,"-87.5971495","41.780896","1162 e 63rd st, chicago, il 60637, usa"
page_2_@1162_East_63RD_ST_@1162_E_63RD_ST@.html,1162_East_63RD_ST_,1162_E_63RD_ST,"2",1162 East 63RD ST ,1162 E 63RD ST,"Chicago, IL","1162 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"20","1939",,"-87.5971495","41.780896","1162 e 63rd st, chicago, il 60637, usa"
page_2_@1162_East_63RD_ST_@1162_E_63RD_ST@.html,1162_East_63RD_ST_,1162_E_63RD_ST,"2",1162 East 63RD ST ,1162 E 63RD ST,"Chicago, IL","1162 E 63RD ST, Chicago, IL","1", Daily Maroon,March,"9","1939",,"-87.5971495","41.780896","1162 e 63rd st, chicago, il 60637, usa"
page_2_@1162_East_63RD_ST_@1162_E_63RD_ST@.html,1162_East_63RD_ST_,1162_E_63RD_ST,"2",1162 East 63RD ST ,1162 E 63RD ST,"Chicago, IL","1162 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"25","1939",,"-87.5971495","41.780896","1162 e 63rd st, chicago, il 60637, usa"
page_2_@1162_East_63RD_ST_@1162_E_63RD_ST@.html,1162_East_63RD_ST_,1162_E_63RD_ST,"2",1162 East 63RD ST ,1162 E 63RD ST,"Chicago, IL","1162 E 63RD ST, Chicago, IL","1", Daily Maroon,May,"3","1939",,"-87.5971495","41.780896","1162 e 63rd st, chicago, il 60637, usa"
page_2_@1162_East_63RD_ST_@1162_E_63RD_ST@.html,1162_East_63RD_ST_,1162_E_63RD_ST,"2",1162 East 63RD ST ,1162 E 63RD ST,"Chicago, IL","1162 E 63RD ST, Chicago, IL","1", Daily Maroon,March,"10","1939",,"-87.5971495","41.780896","1162 e 63rd st, chicago, il 60637, usa"
page_2_@1162_East_63RD_ST_@1162_E_63RD_ST@.html,1162_East_63RD_ST_,1162_E_63RD_ST,"2",1162 East 63RD ST ,1162 E 63RD ST,"Chicago, IL","1162 E 63RD ST, Chicago, IL","1", Daily Maroon,May,"16","1939",,"-87.5971495","41.780896","1162 e 63rd st, chicago, il 60637, usa"
page_2_@1162_East_63RD_ST_@1162_E_63RD_ST@.html,1162_East_63RD_ST_,1162_E_63RD_ST,"2",1162 East 63RD ST ,1162 E 63RD ST,"Chicago, IL","1162 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"6","1939",,"-87.5971495","41.780896","1162 e 63rd st, chicago, il 60637, usa"
page_2_@1162_East_63RD_ST_@1162_E_63RD_ST@.html,1162_East_63RD_ST_,1162_E_63RD_ST,"2",1162 East 63RD ST ,1162 E 63RD ST,"Chicago, IL","1162 E 63RD ST, Chicago, IL","1", Daily Maroon,September,"24","1951",,"-87.5971495","41.780896","1162 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,February,"4","1932",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,April,"24","1931",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"8","1932",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,June,"3","1932",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,January,"28","1932",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,February,"21","1930",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,December,"2","1932",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,May,"9","1929",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"19","1931",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,July,"23","1929",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,October,"1","1931",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"22","1929",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,February,"7","1929",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,June,"25","1929",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,May,"1","1931",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,October,"15","1931",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,August,"6","1929",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,December,"12","1930",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
page_2_@870_East_63RD_Street_@870_E_63RD_ST@.html,870_East_63RD_Street_,870_E_63RD_ST,"2",870 East 63RD Street ,870 E 63RD ST,"Chicago, IL","870 E 63RD ST, Chicago, IL","1", Daily Maroon,November,"12","1931",,"-87.6119698","41.7804083","870 e 63rd st, chicago, il 60637, usa"
